id,encontrada,created_at,updated_at,palabra_clave_id,propiedad_id
725,True,2025-09-26 14:55:44.281975+00:00,2025-09-26 14:55:44.281975+00:00,135,588
726,True,2025-09-26 14:55:48.501985+00:00,2025-09-26 14:55:48.501985+00:00,135,589
727,False,2025-09-26 14:55:49.549338+00:00,2025-09-26 14:55:49.549338+00:00,135,590
728,True,2025-09-26 14:55:50.565526+00:00,2025-09-26 14:55:50.565526+00:00,135,591
729,False,2025-09-26 14:55:51.755093+00:00,2025-09-26 14:55:51.755093+00:00,135,592
