id,busqueda_id,palabra_clave_id
135,5df29e8a-42aa-436b-8b5f-4d96c12d8b6b,135
136,e4ad51a0-8202-4ab0-bcf2-050116b39a96,135
137,dc8eadd2-8582-43f9-a9d5-95d8d55bb1dd,135
138,9cd71e40-bac8-4568-ac0a-1d68c7e80db9,136
